time	 Pao	 Fip	 Fop	 stateP	 Flung	 Palv	 Pel	 Pmus	 Vabs	 Vti	 Vte	 Vt	 Vtmax	 PCO2	 SCO2	 VCO2
10.554000000000288	 15	 undefined	 undefined	 undefined	 0.2224064641836172	 13.892415808365586	 13.892415808365586	 0	 3.1946207904182793	 0.4446207373367919	 0	 0.4446207373367919	 0.4446207373367919	 0	 0	 0
10.557000000000288	 15	 undefined	 undefined	 undefined	 0.2197482478896795	 13.9056537255094	 13.9056537255094	 0	 3.19528268627547	 0.44528263319398204	 0	 0.44528263319398204	 0.44528263319398204	 0	 0	 0
10.560000000000288	 15	 undefined	 undefined	 undefined	 0.21712180276701432	 13.91873342222027	 13.91873342222027	 0	 3.1959366711110135	 0.44593661802952567	 0	 0.44593661802952567	 0.44593661802952567	 0	 0	 0
10.563000000000288	 15	 undefined	 undefined	 undefined	 0.2145267490845466	 13.931656789558955	 13.931656789558955	 0	 3.196582839477948	 0.44658278639645993	 0	 0.44658278639645993	 0.44658278639645993	 0	 0	 0
10.566000000000288	 15	 undefined	 undefined	 undefined	 0.21196271164977531	 13.944425695984116	 13.944425695984116	 0	 3.197221284799206	 0.44722123171771777	 0	 0.44722123171771777	 0.44722123171771777	 0	 0	 0
10.569000000000289	 15	 undefined	 undefined	 undefined	 0.2094293197545234	 13.95704198762247	 13.95704198762247	 0	 3.1978520993811235	 0.44785204629963543	 0	 0.44785204629963543	 0.44785204629963543	 0	 0	 0
10.572000000000289	 15	 undefined	 undefined	 undefined	 0.20692620712134158	 13.969507488535715	 13.969507488535715	 0	 3.1984753744267858	 0.44847532134529783	 0	 0.44847532134529783	 0.44847532134529783	 0	 0	 0
10.575000000000289	 15	 undefined	 undefined	 undefined	 0.20445301185054987	 13.981824000984256	 13.981824000984256	 0	 3.199091200049213	 0.44909114696772495	 0	 0.44909114696772495	 0.44909114696772495	 0	 0	 0
10.578000000000289	 15	 undefined	 undefined	 undefined	 0.20200937636792027	 13.993993305687757	 13.993993305687757	 0	 3.199699665284388	 0.4496996122029	 0	 0.4496996122029	 0.4496996122029	 0	 0	 0
10.581000000000289	 15	 undefined	 undefined	 undefined	 0.19959494737297057	 14.006017162082607	 14.006017162082607	 0	 3.2003008581041303	 0.4503008050226424	 0	 0.4503008050226424	 0.4503008050226424	 0	 0	 0
10.58400000000029	 15	 undefined	 undefined	 undefined	 0.19720937578789233	 14.017897308576293	 14.017897308576293	 0	 3.2008948654288147	 0.4508948123473269	 0	 0.4508948123473269	 0.4508948123473269	 0	 0	 0
10.58700000000029	 15	 undefined	 undefined	 undefined	 0.1948523167070757	 14.029635462798762	 14.029635462798762	 0	 3.201481773139938	 0.45148172005845033	 0	 0.45148172005845033	 0.45148172005845033	 0	 0	 0
10.59000000000029	 15	 undefined	 undefined	 undefined	 0.1925234293472453	 14.041233321850717	 14.041233321850717	 0	 3.202061666092536	 0.45206161301104825	 0	 0.45206161301104825	 0.45206161301104825	 0	 0	 0
10.59300000000029	 15	 undefined	 undefined	 undefined	 0.19022237699818803	 14.052692562549023	 14.052692562549023	 0	 3.202634628127451	 0.4526345750459636	 0	 0.4526345750459636	 0.4526345750459636	 0	 0	 0
10.59600000000029	 15	 undefined	 undefined	 undefined	 0.18794882697407367	 14.064014841669115	 14.064014841669115	 0	 3.203200742083456	 0.45320068900196814	 0	 0.45320068900196814	 0.45320068900196814	 0	 0	 0
10.59900000000029	 15	 undefined	 undefined	 undefined	 0.18570245056535484	 14.075201796184533	 14.075201796184533	 0	 3.2037600898092267	 0.45376003672773924	 0	 0.45376003672773924	 0.45376003672773924	 0	 0	 0
10.60200000000029	 15	 undefined	 undefined	 undefined	 0.18348292299124083	 14.086255043503622	 14.086255043503622	 0	 3.204312752175181	 0.4543126990936936	 0	 0.4543126990936936	 0.4543126990936936	 0	 0	 0
10.60500000000029	 15	 undefined	 undefined	 undefined	 0.1812899233527414	 14.09717618170335	 14.09717618170335	 0	 3.2048588090851675	 0.4548587560036797	 0	 0.4548587560036797	 0.4548587560036797	 0	 0	 0
10.60800000000029	 15	 undefined	 undefined	 undefined	 0.17912313458627338	 14.107966789760358	 14.107966789760358	 0	 3.205398339488018	 0.45539828640653	 0	 0.45539828640653	 0.45539828640653	 0	 0	 0
10.61100000000029	 15	 undefined	 undefined	 undefined	 0.1769822434178181	 14.118628427779267	 14.118628427779267	 0	 3.2059314213889634	 0.45593136830747555	 0	 0.45593136830747555	 0.45593136830747555	 0	 0	 0
10.61400000000029	 15	 undefined	 undefined	 undefined	 0.1748669403176244	 14.129162637218231	 14.129162637218231	 0	 3.2064581318609116	 0.4564580787794237	 0	 0.4564580787794237	 0.4564580787794237	 0	 0	 0
10.61700000000029	 15	 undefined	 undefined	 undefined	 0.17277691945546536	 14.139570941111783	 14.139570941111783	 0	 3.206978547055589	 0.45697849397410156	 0	 0.45697849397410156	 0.45697849397410156	 0	 0	 0
10.62000000000029	 15	 undefined	 undefined	 undefined	 0.17071187865641058	 14.149854844291072	 14.149854844291072	 0	 3.2074927422145536	 0.4574926891330661	 0	 0.4574926891330661	 0.4574926891330661	 0	 0	 0
10.62300000000029	 15	 undefined	 undefined	 undefined	 0.16867151935714908	 14.160015833601394	 14.160015833601394	 0	 3.2080007916800697	 0.45800073859858226	 0	 0.45800073859858226	 0.45800073859858226	 0	 0	 0
10.62600000000029	 15	 undefined	 undefined	 undefined	 0.16665554656281678	 14.170055378117175	 14.170055378117175	 0	 3.2085027689058587	 0.4585027158243714	 0	 0.4585027158243714	 0.4585027158243714	 0	 0	 0
10.62900000000029	 15	 undefined	 undefined	 undefined	 0.16466366880434258	 14.17997492935437	 14.17997492935437	 0	 3.2089987464677185	 0.4589986933862314	 0	 0.4589986933862314	 0.4589986933862314	 0	 0	 0
10.632000000000291	 15	 undefined	 undefined	 undefined	 0.16269559809632028	 14.189775921480328	 14.189775921480328	 0	 3.2094887960740164	 0.45948874299252945	 0	 0.45948874299252945	 0.45948874299252945	 0	 0	 0
10.635000000000291	 15	 undefined	 undefined	 undefined	 0.16075104989535305	 14.199459771521141	 14.199459771521141	 0	 3.209972988576057	 0.45997293549456986	 0	 0.45997293549456986	 0.45997293549456986	 0	 0	 0
10.638000000000291	 15	 undefined	 undefined	 undefined	 0.15882974305893782	 14.209027879566493	 14.209027879566493	 0	 3.2104513939783246	 0.46045134089683754	 0	 0.46045134089683754	 0.46045134089683754	 0	 0	 0
10.641000000000291	 15	 undefined	 undefined	 undefined	 0.15693139980479387	 14.218481628972128	 14.218481628972128	 0	 3.2109240814486064	 0.4609240283671194	 0	 0.4609240283671194	 0.4609240283671194	 0	 0	 0
10.644000000000291	 15	 undefined	 undefined	 undefined	 0.15505574567071712	 14.22782238655983	 14.22782238655983	 0	 3.2113911193279914	 0.4613910662465044	 0	 0.4613910662465044	 0.4613910662465044	 0	 0	 0
10.647000000000292	 15	 undefined	 undefined	 undefined	 0.15320250947489455	 14.237051502815028	 14.237051502815028	 0	 3.2118525751407514	 0.4618525220592646	 0	 0.4618525220592646	 0.4618525220592646	 0	 0	 0
10.650000000000292	 15	 undefined	 undefined	 undefined	 0.1513714232766894	 14.246170312082091	 14.246170312082091	 0	 3.2123085156041045	 0.46230846252261754	 0	 0.46230846252261754	 0.46230846252261754	 0	 0	 0
10.653000000000292	 15	 undefined	 undefined	 undefined	 0.14956222233791472	 14.255180132757186	 14.255180132757186	 0	 3.2127590066378593	 0.46275895355637225	 0	 0.46275895355637225	 0.46275895355637225	 0	 0	 0
10.656000000000292	 15	 undefined	 undefined	 undefined	 0.1477746450845494	 14.264082267478946	 14.264082267478946	 0	 3.2132041133739473	 0.4632040602924601	 0	 0.4632040602924601	 0.4632040602924601	 0	 0	 0
